id,id,product_tag_ids,name,list_price,default_code,type,detailed_type,categ_id,categ_id/id
__export__.product_template_21036_3702a795,__export__.product_template_21036_3702a795,,TOTE #2 LRR BEZEL MIC,"1,549.00",DJ LRR COVER MIC (LRR BEZEL MIC),Producto almacenable,Producto almacenable,Retornable / Producto Terminado (Retornable),__export__.product_category_28_e9aa8d29
__export__.product_template_16942_15d67d2a,__export__.product_template_16942_15d67d2a,,"TOTE 12"" X 15"" X 5"" FONDO REFORZADO",1.00,RTM-1163,Producto almacenable,Producto almacenable,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18869_8c9f6477,__export__.product_template_18869_8c9f6477,,"TOTE 15"" X 12"" X 9"" FONDO LISO",1.00,RTM-1390,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_16011_ccdb8650,__export__.product_template_16011_ccdb8650,,"TOTE 15"" x 12"" x 7"" LISO",1.00,RTM-1078,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_20618_fe857468,__export__.product_template_20618_fe857468,,"TOTE 24"" X 15"" X 11"" FONDO LISO",582.00,RTM-5098,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_20610_e96c9ae7,__export__.product_template_20610_e96c9ae7,,"TOTE 24"" X 15"" X 11"" FONDO LISO",582.00,RTM-5083,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_16943_80e4cc95,__export__.product_template_16943_80e4cc95,,"TOTE 24"" X 15"" X 14"" FONDO REFORZADO",1.00,RTM-1164,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_20179_a05e7c52,__export__.product_template_20179_a05e7c52,,"TOTE 24"" X 15"" X 7"" FONDO REFORZADO",1.00,DEFAULT-4445,Producto almacenable,Producto almacenable,Todos,product.product_category_all
__export__.product_template_18363_c012b660,__export__.product_template_18363_c012b660,,"TOTE 24"" X 22"" X 11"" LISO",11.05,W04002 Packaging - Other Packaging Tote 242211,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_18156_fc71ad33,__export__.product_template_18156_fc71ad33,,"TOTE 24"" X 22"" X 14"" FONDO LISO",16.82,W04002-Packaging - Other packaging Tote 24X2x14,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_16941_07ed07d3,__export__.product_template_16941_07ed07d3,,"TOTE 24"" X 22"" X 14"" FONDO REFORZADO",1.00,RTM-1162,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_16944_fb485815,__export__.product_template_16944_fb485815,,"TOTE 24"" X 22"" X 7"" FONDO REFORZADO",1.00,RTM-1165,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_16484_b3d5f4ef,__export__.product_template_16484_b3d5f4ef,,"TOTE 24"" X 22"" X 9"" FONDO REFORZADO",1.00,RTM-1550,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_18153_62cf8e15,__export__.product_template_18153_62cf8e15,,"TOTE 24"" X 22.5"" X 7"" FONDO LISO",641.00,RTM-1387,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_15933_38faf6b2,__export__.product_template_15933_38faf6b2,,"TOTE 24"" x 15"" x 9"" FONDO REFORZADO",1.00,RTM-1077,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_18873_5c8729a8,__export__.product_template_18873_5c8729a8,,TOTE 24X15X7.5 NUEVO CON FONDO LISO,9.24,RTM-1434,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_20115_b587c58d,__export__.product_template_20115_b587c58d,,TOTE 24X22X14NUEVO CON FONDO LISO + ETIQUETA,345.37,RTM-4383,Producto almacenable,Producto almacenable,Retornable / Producto Comercialización (Retornable),__export__.product_category_33_92a8f737
__export__.product_template_18629_2a93e76b,__export__.product_template_18629_2a93e76b,,TOYOTA 780B - EMC SHIELD,1.00,CC-1596,Consumible,Consumible,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18631_ad083125,__export__.product_template_18631_ad083125,,TOYOTA 780B - HEAT SINK,1.00,CC-1598,Consumible,Consumible,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18623_94716578,__export__.product_template_18623_94716578,,TOYOTA 780B - WINDOWPLATE,1.00,CC-1590,Consumible,Consumible,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18624_8482b41b,__export__.product_template_18624_8482b41b,,TOYOTA 780B – FRAME,1.00,CC-1591,Producto almacenable,Producto almacenable,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18625_c5bde781,__export__.product_template_18625_c5bde781,,TOYOTA 780B – LOWERCASE,1.00,CC-1592,Consumible,Consumible,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_18994_14b2e4b8,__export__.product_template_18994_14b2e4b8,,TOYOTA MASTERPACK 3088,76.07,KIT TOYOTA MASTER 1 TAPA CK 32 ECT,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19058_207dabb9,__export__.product_template_19058_207dabb9,,"TOYOTA SIENNA 2015, COLOR BLANCO, TAPICERIA BEIGE VIN 5TDYK3DC6FS619131 NUMERO DE MOTOR 2GR-E840516",1.00,TOYOTA,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_16838_66a30ff2,__export__.product_template_16838_66a30ff2,,TR-059-16838 CAJA SBW RSC-P702 C/DIVISOR ELITE 40 CAVID,12.46,TR11411 CAJA SBW RSC-P702 C/DIVISOR ELITE 40 CAVID,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16839_e8730ba9,__export__.product_template_16839_e8730ba9,,TR10344 CAJA ICP  CONTROL ESTEREO P702,8.72,TR10344 CAJA ICP  CONTROL ESTEREO P702,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16840_1337f24e,__export__.product_template_16840_1337f24e,,TR10345 TAPA ICP CONTROL ESTEREO P702,1.29,TR10345 TAPA ICP CONTROL ESTEREO P702,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17664_4c77ae2f,__export__.product_template_17664_4c77ae2f,,TR10985 KIT 780 SHIFT LEVER,5.09,TR10985 KIT 780 SHIFT LEVER,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_18017_8346a390,__export__.product_template_18017_8346a390,,TR11389 CAJA ICP 539,5.00,TR11389 CAJA 2415-7.5 EN CARTÓN SENCILLO CORRUGADO,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_18060_632ce9da,__export__.product_template_18060_632ce9da,,TR11390 TAPA ICP 539,1.29,TR11390 TAPA 2415-2.75 EN CARTON SENCILLO CORRUGADO,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18365_38bc18e2,__export__.product_template_18365_38bc18e2,,TR11590 - CAJA ICP 539,8.72,CAJA ICP 539,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18366_d12c47ce,__export__.product_template_18366_d12c47ce,,TR11591 - TAPA ICP 539,1.29,TAPA ICP 539 TAPA 2415-2.75,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18367_0ec90b13,__export__.product_template_18367_0ec90b13,,TR11592 - HSC INTERNA ICP 539,1.00,CAJA HSC INTERNA ICP 539,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18266_f3288264,__export__.product_template_18266_f3288264,,TR11908 CAJA EN CARTON SENCILLO CORRUGADO C/2DIV #20 SMO,6.92,TR11908 CAJA EN CARTON SENCILLO CORRUGADO C/2DIV #20 SMO,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_18269_a64fe5e8,__export__.product_template_18269_a64fe5e8,,TR11909 TAPA 2415-2.75 E/CARTON CORRUGADO C/SELLO ID FOR,1.35,TR11909 TAPA 2415-2.75 E/CARTON CORRUGADO C/SELLO ID FOR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19126_0690555e,__export__.product_template_19126_0690555e,,TR13773. Caja con Porta Etiqueta.,2.93,TR13773 CAJA RSC CK 44 ECT C/ PORTA ETIQUETA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19059_db61c739,__export__.product_template_19059_db61c739,,TR13774. Caja Imp.,2.93,TR13774 CAJA RSC CK 44 ECT C/ PORTA ETIQUETA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19124_ca6d2f98,__export__.product_template_19124_ca6d2f98,,TR13775. Caja con Porta Etiqueta.,2.93,TR13775 CAJA RSC CK 44 ECT C/ PORTA ETIQUETA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_20587_24cfdb8d,__export__.product_template_20587_24cfdb8d,,TR14085 KIT BRASIL CAJA 32 ECT CS LINER 28 PTS TELA 40 GRMS,8.11,TR14085 KIT BRASIL CAJA 32 ECT CS LINER 28 PTS TELA 40 GRMS,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19089_4040b217,__export__.product_template_19089_4040b217,,"TR14154 Caja KCS 32 ECT 365x555x320mm, Brasil",2.24,"TR14154 Caja KCS 32 ECT 365x555x320mm, Brasil",Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19750_ecd34203,__export__.product_template_19750_ecd34203,,TR16879 CAJA BRASIL CK CS 32ECT FLAUTA C 360X555X320MM,2.24,TR16879 CAJA BRASIL CK CS 32ECT FLAUTA C 360X555X320MM,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_19641_f5f7a0fa,__export__.product_template_19641_f5f7a0fa,,TR16880 DIVISOR CAPLE 33 PTS TELA 54 PUNTOS 339 X 546MM,5.44,TR16880 DIVISOR CAPLE 33 PTS TELA 54 PUNTOS 339 X 546MM,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_20129_d60c8bfa,__export__.product_template_20129_d60c8bfa,,TR16881 INSERTO CK CS 32ECT FLAUTA C 962X540X348MM,1.40,TR16881 INSERTO CK CS 32ECT FLAUTA C 962X540X348MM,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19749_5c72ad21,__export__.product_template_19749_5c72ad21,,TR16882 PAD CABLE 33 PTS TELA NO TEJIDA 54 PTS 340X545MM,0.92,TR16882 PAD CABLE 33 PTS TELA NO TEJIDA 54 PTS 340X545MM,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_20573_6b3fac1e,__export__.product_template_20573_6b3fac1e,,TR18678 KIT CAJA TAPA DIVISOR CAPLE 8 CAVS 380D HVAC,8.41,TR18678 KIT CAJA TAPA DIVISOR CAPLE 8 CAVS 380D HVAC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_20508_4a1ebe74,__export__.product_template_20508_4a1ebe74,,TR18740 ITB 32 CAVS+CAMA AIRE KIT DMS ITB 32 CAVS 32 ECT CAJA+CAMA DE AIRE 61 ECT,11.62,TR18740 ITB 32 CAVS+CAMA AIRE KIT DMS ITB 32 CAVS 32 ECT CAJA+CAMA DE AIRE 61 ECT,Producto almacenable,Producto almacenable,Cartón / Kit (Cartón),__export__.product_category_23_9848fbc3
__export__.product_template_21436_a892d1d6,__export__.product_template_21436_a892d1d6,,"TR21513 DUNNAGE 10CAVS+COROPLAST 4MM+TNT AZUL 1 PZ T11158265641 - DUNNAGE DE 10 CAVIDADES, CON PLASTICO CORRUGADO 4 MM + TELA NO TEJIDA STICKER COLOR AZÚL + PAD DE X-LINK",38.66,"TR21513 DUNNAGE 10CAVS+COROPLAST 4MM+TNT AZUL 1 PZ T11158265641 - DUNNAGE DE 10 CAVIDADES, CON PLASTICO CORRUGADO 4 MM + TELA NO TEJIDA STICKER COLOR AZÚL + PAD DE X-LINK",Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_21437_1046a7cc,__export__.product_template_21437_1046a7cc,,"TR21514 DUNNAGE 45CAVS+COROPLAST 4MM+DUBETINA+PAD T11158486552-DUNNAGE DE 45 CAVIDADES, CON PLASTICO CORRUGADO 4MM + DUBETINA STICKER + TAPA + TAPA DE CORTILONA + PAD DE X-LINK",68.02,"TR21514 DUNNAGE 45CAVS+COROPLAST 4MM+DUBETINA+PAD T11158486552-DUNNAGE DE 45 CAVIDADES, CON PLASTICO CORRUGADO 4MM + DUBETINA STICKER + TAPA + TAPA DE CORTILONA + PAD DE X-LINK",Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_21428_c45adc00,__export__.product_template_21428_c45adc00,,TR21515 DUNNAGE 6CAVS+COROPLAST 2MM NEGRO+DUBETINA T11158724698- DUNNAGE DE 6 CAVIDADES EN PLASTICO CORRUGADO COLOR NEGRO 2MM CON DOBLEZ EN CELDADOS + DUBETINA EN SEPARADOR,16.58,TR21515,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_21427_b4dca7d2,__export__.product_template_21427_b4dca7d2,,"TR21516 DUNNAGE 36CAVS+COROPLAST 4MM+DUBETINA 4 PZ T11158713015 - DUNNAGE DE 36 CAVIDADES, CON PLASTICO CORRUGADO 4 MM + DUBETINA STICKER",44.98,"TR21516 DUNNAGE 36CAVS+COROPLAST 4MM+DUBETINA 4 PZ T11158713015 - DUNNAGE DE 36 CAVIDADES, CON PLASTICO CORRUGADO 4 MM + DUBETINA STICKER",Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_21503_b4fb3103,__export__.product_template_21503_b4fb3103,,TR21593 DUNNAGE PLAS CORR. + DUBETINA 60 CAVS,79.65,DEFAULT-6047,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_16693_a60b40bb,__export__.product_template_16693_a60b40bb,,TR8276 Charola de 21.5x15x9.5 TMMGT,61.22,SWITCH BEZEL TACOMA 780 KIT,Producto almacenable,Producto almacenable,Retornable / Producto Terminado (Retornable),__export__.product_category_28_e9aa8d29
__export__.product_template_18676_c91f9965,__export__.product_template_18676_c91f9965,,TRAMO 10 - HEAT SINK 780B,1.00,TRAMO 10 - HEAT SINK 780B,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_18666_ebf57157,__export__.product_template_18666_ebf57157,,TRAMO 10 - LOWERCASE 780B,1.00,TRAMO 10 - LOWERCASE 780B,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_18655_ea79793e,__export__.product_template_18655_ea79793e,,TRAMO 10 - WINDOWPLATE 780B,1.00,TRAMO 10 - WINDOWPLATE 780B,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
